,0,1
3973,877,558
3974,693,535
3975,577,597
3976,990,575
3977,352,944
3978,786,546
3979,778,486
3980,844,479
3981,633,506
3982,1466,491
3983,939,506
3984,1316,459
3985,1240,512
3986,1584,949
3987,1244,849
3988,804,716
3989,345,955
3990,951,751
3991,879,561
3992,991,578
3993,1456,488
3994,693,537
3995,786,547
3996,576,600
3997,778,487
3998,940,507
3999,844,480
4000,633,507
4001,1231,508
4002,1310,457
4003,671,444
4004,1629,971
4005,1252,860
4006,811,722
4007,716,471
4008,574,604
4009,955,757
4010,340,963
4011,880,563
4012,991,578
4013,1447,488
4014,941,509
4015,693,541
4016,779,487
4017,785,549
4018,845,480
4019,633,508
4020,1223,503
4021,670,444
4022,1260,866
4023,811,727
4024,1662,978
4025,716,472
4026,957,764
4027,332,975
4028,573,606
4029,991,579
4030,880,565
4031,941,509
4032,693,542
4033,778,488
4034,1440,486
4035,1215,500
4036,1696,989
4037,786,550
4038,845,481
4039,632,509
4040,670,445
4041,1296,453
4042,812,732
4043,1266,875
4044,716,473
4045,315,984
4046,962,776
4047,570,612
4048,691,545
4049,993,581
4050,881,569
4051,778,491
4052,629,515
4053,847,485
4054,943,510
4055,669,446
4056,1885,619
4057,787,552
4058,1425,480
4059,1200,493
4060,1751,1017
4061,812,737
4062,1282,895
4063,716,474
4064,311,987
4065,567,616
4066,691,548
4067,965,783
4068,993,583
4069,882,571
4070,778,492
4071,847,486
4072,945,513
4073,629,516
4074,1876,617
4075,669,448
4076,1192,490
4077,1419,479
4078,813,745
4079,1289,904
4080,716,476
4081,1762,1033
4082,886,574
4083,691,551
4084,565,619
4085,994,584
4086,308,991
4087,965,790
4088,779,493
4089,847,486
4090,1867,612
4091,945,514
4092,787,558
4093,627,518
4094,1411,477
4095,1299,915
4096,814,749
4097,716,477
4098,886,575
4099,295,998
4100,563,623
4101,969,798
4102,996,586
4103,691,552
4104,626,520
4105,779,494
4106,787,560
4107,1856,606
4108,848,487
4109,1405,476
4110,946,514
4111,814,754
4112,1306,926
4113,716,479
4114,291,1008
4115,888,579
4116,559,629
4117,978,813
4118,690,557
4119,1834,594
4120,999,588
4121,787,563
4122,624,523
4123,780,495
4124,849,489
4125,1165,479
4126,667,451
4127,1391,472
4128,1899,732
4129,947,516
4130,815,765
4131,1327,942
4132,715,480
4133,276,1013
4134,690,559
4135,889,581
4136,558,634
4137,1000,590
4138,980,820
4139,1815,590
4140,788,565
4141,947,516
4142,623,527
4143,1881,731
4144,848,490
4145,780,496
4146,1159,475
4147,666,452
4148,915,476
4149,1385,470
4150,817,772
4151,1335,949
4152,714,480
4153,690,562
4154,984,827
4155,553,637
4156,274,1019
4157,891,584
4158,1001,591
4159,1801,583
4160,780,498
4161,788,567
4162,621,527
4163,849,491
4164,1865,725
4165,666,452
4166,917,479
4167,948,517
4168,818,780
4169,1345,949
4170,715,480
4171,553,641
4172,891,586
4173,689,565
4174,987,836
4175,1781,579
4176,1001,592
4177,788,570
4178,271,1024
4179,619,529
4180,1849,708
4181,780,498
4182,849,492
4183,948,518
4184,918,480
4185,817,786
4186,1357,951
4187,715,485
4188,549,648
4189,994,855
4190,893,593
4191,1750,571
4192,789,574
4193,688,570
4194,1004,595
4195,780,500
4196,1807,685
4197,618,532
4198,951,519
4199,851,495
4200,264,1035
4201,919,480
4202,665,456
4203,1359,462
4204,819,801
4205,714,486
4206,1367,962
4207,1735,566
4208,547,651
4209,995,862
4210,687,572
4211,789,576
4212,893,594
4213,1777,672
4214,617,534
4215,780,501
4216,1005,596
4217,261,1043
4218,851,496
4219,1355,461
4220,664,456
4221,919,481
4222,818,806
4223,1383,970
4224,714,487
4225,544,656
4226,999,873
4227,1721,563
4228,1749,663
4229,687,575
4230,789,577
4231,895,599
4232,1006,598
4233,617,538
4234,781,502
4235,853,498
4236,951,521
4237,236,1048
4238,663,458
4239,819,813
4240,714,489
4241,1393,972
4242,542,661
4243,686,577
4244,1004,883
4245,898,601
4246,789,579
4247,1723,652
4248,1706,559
4249,1007,599
4250,617,538
4251,780,503
4252,853,499
4253,663,458
4254,237,1055
4255,822,818
4256,713,490
4257,1401,980
4258,537,669
4259,899,606
4260,1678,550
4261,614,543
4262,685,584
4263,1008,904
4264,1675,634
4265,1012,603
4266,781,506
4267,855,501
4268,790,583
4269,1881,690
4270,662,460
4271,826,466
4272,823,833
4273,1420,986
4274,713,493
4275,953,523
4276,533,673
4277,1015,915
4278,900,608
4279,685,586
4280,613,545
4281,790,584
4282,1652,626
4283,1013,605
4284,1665,547
4285,1866,679
4286,781,506
4287,856,502
4288,661,462
4289,923,486
4290,826,467
4291,825,839
4292,713,494
4293,954,523
4294,1430,991
4295,531,677
4296,1019,924
4297,1630,617
4298,1853,668
4299,790,587
4300,900,611
4301,611,547
4302,683,589
4303,1653,543
4304,1014,606
4305,781,508
4306,857,503
4307,661,463
4308,924,486
4309,1379,1001
4310,822,841
4311,712,494
4312,824,842
4313,955,523
4314,1383,1001
4315,901,613
4316,683,591
4317,528,680
4318,608,550
4319,1839,657
4320,1023,934
4321,791,589
4322,1014,606
4323,1641,538
4324,1611,609
4325,781,509
4326,857,504
4327,660,463
4328,826,859
4329,726,459
4330,712,495
4331,956,524
4332,824,846
4333,525,692
4334,1788,639
4335,1033,962
4336,906,621
4337,791,594
4338,680,599
4339,1570,595
4340,1016,609
4341,1618,533
4342,859,506
4343,607,555
4344,781,510
4345,659,465
4346,828,470
4347,710,499
4348,829,869
4349,961,528
4350,924,488
4351,522,697
4352,1764,630
4353,1039,975
4354,680,602
4355,1017,611
4356,907,623
4357,1606,530
4358,1553,589
4359,859,508
4360,781,512
4361,604,557
4362,791,595
4363,659,466
4364,829,470
4365,725,460
4366,961,528
4367,710,500
4368,830,890
4369,925,489
4370,518,702
4371,1042,981
4372,680,604
4373,1740,622
4374,603,559
4375,911,627
4376,1537,582
4377,1594,527
4378,1021,612
4379,860,509
4380,782,513
4381,830,471
4382,659,467
4383,791,598
4384,1433,1030
4385,725,459
4386,830,894
4387,710,501
4388,925,489
4389,962,529
4390,516,707
4391,678,607
4392,602,563
4393,1048,988
4394,1520,576
4395,791,600
4396,1715,614
4397,911,630
4398,1023,614
4399,782,514
4400,1583,523
4401,860,510
4402,1902,832
4403,962,531
4404,725,459
4405,830,472
4406,710,503
4407,830,896
4408,925,489
4409,914,636
4410,599,566
4411,509,718
4412,677,614
4413,1674,600
4414,862,513
4415,1488,564
4416,792,604
4417,1858,817
4418,782,517
4419,1024,618
4420,1562,517
4421,1057,993
4422,724,461
4423,655,473
4424,963,533
4425,831,473
4426,709,507
4427,832,921
4428,676,617
4429,507,723
4430,916,639
4431,1653,592
4432,597,570
4433,1839,802
4434,861,514
4435,792,608
4436,1552,515
4437,782,519
4438,1058,1005
4439,1474,559
4440,964,533
4441,1025,620
4442,655,473
4443,724,462
4444,928,492
4445,834,926
4446,708,508
4447,676,621
4448,918,642
4449,503,728
4450,596,572
4451,861,516
4452,1635,586
4453,1821,780
4454,793,610
4455,1459,553
4456,1025,622
4457,781,520
4458,1063,1011
4459,1543,513
4460,655,474
4461,964,533
4462,723,462
4463,832,474
4464,690,421
4465,709,509
4466,834,944
4467,500,734
4468,920,646
4469,674,624
4470,1788,763
4471,595,575
4472,863,517
4473,1027,623
4474,1618,580
4475,1447,549
4476,1533,509
4477,793,611
4478,783,521
4479,1071,1017
4480,654,476
4481,724,464
4482,834,929
4483,966,535
4484,708,513
4485,492,746
4486,864,520
4487,673,631
4488,1720,729
4489,922,652
4490,592,579
4491,1582,566
4492,1029,627
4493,784,522
4494,1076,1030
4495,1421,539
4496,793,615
4497,653,478
4498,1863,745
4499,1514,503
4500,829,444
4501,966,535
4502,724,465
4503,835,478
4504,690,423
4505,897,457
4506,708,516
4507,836,933
4508,489,751
4509,672,636
4510,1686,715
4511,924,658
4512,864,520
4513,1408,535
4514,589,582
4515,1564,562
4516,1032,628
4517,1847,723
4518,794,619
4519,784,523
4520,1506,501
4521,1078,1037
4522,653,478
4523,835,478
4524,705,518
4525,829,444
4526,969,541
4527,689,423
4528,724,471
4529,897,457
4530,836,936
4531,708,517
4532,968,537
4533,1833,706
4534,927,661
4535,485,756
4536,1657,700
4537,671,639
4538,1548,557
4539,865,521
4540,1032,630
4541,589,585
4542,1397,530
4543,1088,1046
4544,1497,499
4545,795,621
4546,784,524
4547,652,480
4548,835,479
4549,723,471
4550,829,445
4551,704,519
4552,689,423
4553,897,456
4554,970,542
4555,842,936
4556,705,519
4557,671,643
4558,927,665
4559,481,763
4560,1626,688
4561,1815,694
4562,866,523
4563,1534,550
4564,1033,631
4565,586,588
4566,1385,526
4567,784,526
4568,794,623
4569,1488,495
4570,835,480
4571,830,445
4572,703,521
4573,897,457
4574,1095,1054
4575,723,472
4576,650,481
4577,688,424
4578,841,939
4579,704,521
4580,970,542
4581,1759,671
4582,1576,663
4583,473,776
4584,929,671
4585,667,651
4586,1506,542
4587,1036,635
4588,866,526
4589,784,528
4590,583,593
4591,794,629
4592,1365,518
4593,648,485
4594,722,475
4595,898,457
4596,837,481
4597,1472,490
4598,830,446
4599,971,543
4600,702,523
4601,832,944
4602,1732,661
4603,1038,636
4604,932,676
4605,1553,652
4606,667,656
4607,470,783
4608,581,595
4609,1493,537
4610,867,528
4611,784,530
4612,794,631
4613,1353,514
4614,1466,488
4615,648,485
4616,838,484
4617,722,477
4618,830,447
4619,898,457
4620,936,499
4621,703,526
4622,836,945
4623,973,544
4624,465,789
4625,933,680
4626,666,659
4627,1531,643
4628,1478,533
4629,795,633
4630,1704,650
4631,578,600
4632,1039,638
4633,1342,510
4634,868,529
4635,785,531
4636,1458,486
4637,839,484
4638,722,477
4639,702,526
4640,647,486
4641,830,448
4642,899,457
4643,938,499
4644,703,527
4645,974,545
4646,1041,640
4647,665,664
4648,1680,643
4649,461,798
4650,1509,632
4651,935,684
4652,578,603
4653,1335,507
4654,795,636
4655,868,530
4656,1467,529
4657,785,532
4658,839,485
4659,647,488
4660,1451,485
4661,722,475
4662,1877,619
4663,899,457
4664,830,448
4665,702,529
4666,975,546
4667,836,955
4668,937,500
4669,575,609
4670,870,533
4671,940,692
4672,663,673
4673,452,811
4674,1470,614
4675,1044,644
4676,785,536
4677,1635,624
4678,1858,607
4679,1444,520
4680,1316,501
4681,795,640
4682,839,486
4683,645,491
4684,1436,480
4685,721,476
4686,900,458
4687,978,549
4688,686,427
4689,839,962
4690,701,535
4691,938,500
4692,977,548
4693,450,818
4694,661,677
4695,943,697
4696,870,535
4697,571,612
4698,1849,600
4699,1453,606
4700,785,537
4701,1047,646
4702,1431,516
4703,1614,616
4704,1308,496
4705,795,643
4706,840,487
4707,644,493
4708,977,549
4709,1428,479
4710,939,502
4711,900,458
4712,720,477
4713,699,535
4714,685,428
4715,842,963
4716,700,536
4717,445,826
4718,1436,598
4719,1829,594
4720,870,536
4721,660,684
4722,942,701
4723,1596,608
4724,569,615
4725,1047,648
4726,785,538
4727,1298,494
4728,1419,514
4729,643,493
4730,796,646
4731,841,488
4732,900,460
4733,977,549
4734,720,478
4735,1422,477
4736,684,428
4737,841,970
4738,700,537
4739,940,504
4740,1813,590
4741,1576,601
4742,439,833
4743,945,706
4744,659,688
4745,1419,591
4746,567,618
4747,870,538
4748,1049,650
4749,796,648
4750,785,539
4751,1291,491
4752,1409,509
4753,841,490
4754,643,495
4755,900,460
4756,720,479
4757,685,429
4758,979,551
4759,978,551
4760,700,541
4761,940,505
4762,838,973
4763,429,850
4764,1779,579
4765,1389,577
4766,948,714
4767,872,541
4768,786,542
4769,1539,586
4770,562,627
4771,655,698
4772,1052,655
4773,797,652
4774,639,499
4775,901,461
4776,842,490
4777,981,552
4778,940,506
4779,719,481
4780,1276,484
4781,1391,504
4782,699,544
4783,654,703
4784,423,858
4785,951,718
4786,1524,581
4787,1375,571
4788,1765,576
4789,872,542
4790,786,544
4791,560,629
4792,1056,656
4793,797,657
4794,639,500
4795,941,506
4796,901,461
4797,842,491
4798,1380,500
4799,981,554
4800,719,481
4801,1267,482
4802,698,546
4803,698,546
4804,937,431
4805,418,867
4806,654,708
4807,558,632
4808,1507,575
4809,1748,572
4810,873,545
4811,786,545
4812,798,658
4813,953,725
4814,1362,564
4815,1056,659
4816,638,501
4817,1260,480
4818,843,492
4819,902,461
4820,719,484
4821,697,547
4822,1371,498
4823,942,508
4824,1912,588
4825,981,555
4826,698,547
4827,938,433
4828,413,876
4829,652,715
4830,955,730
4831,1734,566
4832,874,545
4833,554,636
4834,786,547
4835,1349,559
4836,797,660
4837,1492,570
4838,1058,661
4839,636,503
4840,843,494
4841,1254,477
4842,1361,494
4843,902,460
4844,719,485
4845,1903,590
4846,982,555
4847,1384,467
4848,729,443
4849,942,509
4850,697,549
4851,982,556
4852,941,435
4853,649,727
4854,401,896
4855,875,549
4856,787,550
4857,551,643
4858,1705,559
4859,1324,547
4860,797,667
4861,1062,665
4862,962,742
4863,1462,556
4864,635,505
4865,1883,588
4866,1343,486
4867,1240,473
4868,985,557
4869,835,456
4870,718,488
4871,844,496
4872,696,554
4873,729,444
4874,902,460
4875,1867,751
4876,944,509
4877,942,435
4878,395,904
4879,648,734
4880,796,669
4881,550,646
4882,877,550
4883,787,552
4884,962,746
4885,1853,732
4886,1691,554
4887,1450,552
4888,1875,582
4889,1064,668
4890,1312,542
4891,634,507
4892,1233,470
4893,845,498
4894,987,558
4895,718,488
4896,903,461
4897,835,456
4898,728,445
4899,944,510
4900,696,557
4901,945,437
4902,390,915
4903,1838,719
4904,797,671
4905,963,751
4906,1303,537
4907,547,650
4908,1679,549
4909,877,552
4910,644,741
4911,787,555
4912,1436,547
4913,1867,576
4914,633,508
4915,846,498
4916,1065,669
4917,1227,467
4918,835,457
4919,903,462
4920,1328,481
4921,719,489
4922,729,445
4923,945,513
4924,987,559
4925,695,557
4926,382,925
4927,1824,704
4928,798,674
4929,966,757
4930,644,746
4931,1291,532
4932,787,555
4933,542,656
4934,878,555
4935,1423,543
4936,1664,546
4937,1859,573
4938,1067,671
4939,846,499
4940,1319,480
4941,1222,465
4942,836,457
4943,717,490
4944,1353,459
4945,905,461
4946,632,509
4947,728,445
4948,694,560
4949,988,560
4950,946,513
4951,695,561
4952,639,761
4953,369,947
4954,1765,683
4955,1825,564
4956,798,679
4957,538,663
4958,1400,534
4959,787,558
4960,1073,677
4961,1640,538
4962,881,558
4963,974,771
4964,1272,523
4965,716,492
4966,846,501
4967,629,514
4968,1305,474
4969,836,457
4970,1209,460
4971,947,514
4972,905,463
4973,694,565
4974,990,563
4975,363,959
4976,1737,670
4977,637,769
4978,1629,535
4979,978,775
4980,1072,679
4981,788,560
4982,536,666
4983,1809,560
4984,798,683
4985,881,559
4986,1390,529
4987,628,516
4988,1264,519
4989,716,494
4990,848,502
4991,1297,473
4992,837,457
4993,692,566
4994,990,561
4995,947,515
4996,954,445
4997,1711,660
4998,354,971
4999,635,776
5000,980,782
5001,798,685
5002,787,562
5003,1795,555
5004,532,670
5005,881,561
5006,1618,532
5007,1254,515
5008,1376,524
5009,1075,680
5010,716,494
5011,848,504
5012,627,518
5013,837,458
5014,691,571
5015,992,565
5016,947,515
5017,955,447
5018,346,981
5019,982,790
5020,633,784
5021,1685,649
5022,529,675
5023,1779,551
5024,798,688
5025,788,563
5026,1605,530
5027,1368,521
5028,1079,685
5029,881,562
5030,1245,510
5031,716,495
5032,837,459
5033,848,505
5034,627,519
5035,992,566
5036,690,573
5037,949,517
5038,961,449
5039,331,997
5040,1639,631
5041,629,800
5042,987,803
5043,798,695
5044,1585,522
5045,526,684
5046,788,566
5047,1082,689
5048,1748,544
5049,1346,513
5050,885,566
5051,849,507
5052,1228,503
5053,714,499
5054,624,523
5055,837,461
5056,907,463
5057,689,580
5058,996,571
5059,950,518
5060,963,452
5061,323,1001
5062,991,811
5063,1619,622
5064,522,690
5065,627,809
5066,798,697
5067,888,569
5068,788,569
5069,1736,538
5070,1574,519
5071,1083,693
5072,849,508
5073,1337,509
5074,623,524
5075,714,501
5076,838,462
5077,1221,499
5078,951,519
5079,996,571
5080,687,583
5081,997,571
5082,965,452
5083,994,818
5084,315,1009
5085,623,818
5086,519,694
5087,1597,613
5088,1722,536
5089,798,700
5090,888,570
5091,788,571
5092,1087,695
5093,1563,516
5094,850,509
5095,620,527
5096,1328,507
5097,838,462
5098,952,520
5099,714,501
5100,1210,495
5101,676,442
5102,727,452
5103,686,585
5104,999,572
5105,1577,607
5106,309,1014
5107,620,828
5108,997,826
5109,516,699
5110,799,703
5111,889,573
5112,789,573
5113,1711,533
5114,1554,514
5115,1089,698
5116,1205,493
5117,850,510
5118,1319,503
5119,953,520
5120,620,528
5121,714,501
5122,838,462
5123,676,444
5124,998,572
5125,685,588
5126,972,458
5127,1541,593
5128,615,846
5129,510,708
5130,286,1027
5131,1003,842
5132,890,577
5133,788,576
5134,800,708
5135,1535,508
5136,1685,526
5137,1094,704
5138,618,532
5139,853,513
5140,1191,487
5141,713,504
5142,674,444
5143,839,463
5144,954,522
5145,1002,575
5146,684,593
5147,974,459
5148,612,858
5149,1006,849
5150,891,578
5151,789,577
5152,507,714
5153,278,1033
5154,801,714
5155,1523,586
5156,1096,707
5157,1672,523
5158,1525,505
5159,712,506
5160,854,514
5161,1004,578
5162,1293,493
5163,954,522
5164,618,535
5165,1182,481
5166,673,445
5167,840,464
5168,727,456
5169,976,460
5170,611,869
5171,789,579
5172,891,580
5173,1508,579
5174,801,717
5175,275,1039
5176,1007,859
5177,503,720
5178,1661,520
5179,617,537
5180,1098,708
5181,711,506
5182,1517,503
5183,855,514
5184,954,523
5185,1285,490
5186,1178,480
5187,1885,613
5188,727,457
5189,673,445
5190,690,414
5191,840,465
5192,1004,578
5193,978,462
5194,500,725
5195,1016,869
5196,608,878
5197,1492,573
5198,789,581
5199,801,720
5200,268,1047
5201,1648,517
5202,891,581
5203,1876,609
5204,1508,500
5205,1101,712
5206,711,507
5207,615,538
5208,854,515
5209,955,524
5210,1878,746
5211,726,457
5212,1173,477
5213,1278,487
5214,690,414
5215,672,446
5216,1004,577
5217,681,602
5218,983,467
5219,599,903
5220,494,735
5221,1848,719
5222,1021,888
5223,892,585
5224,1860,600
5225,790,585
5226,802,727
5227,1462,561
5228,1106,720
5229,1626,510
5230,855,518
5231,1491,495
5232,612,544
5233,711,509
5234,725,458
5235,263,1063
5236,957,524
5237,689,415
5238,672,448
5239,1007,580
5240,680,609
5241,595,917
5242,1833,706
5243,1850,593
5244,1026,898
5245,893,588
5246,490,742
5247,789,587
5248,803,730
5249,1108,722
5250,610,545
5251,856,519
5252,1448,555
5253,711,513
5254,1618,508
5255,1483,493
5256,725,459
5257,259,1070
5258,689,416
5259,958,527
5260,679,613
5261,1008,582
5262,593,929
5263,1814,694
5264,1832,588
5265,486,746
5266,790,589
5267,894,591
5268,1030,907
5269,804,732
5270,608,547
5271,856,521
5272,1606,506
5273,1109,726
5274,710,514
5275,1435,551
5276,724,460
5277,1474,491
5278,843,470
5279,670,448
5280,688,416
5281,785,472
5282,1008,581
5283,677,616
5284,588,943
5285,1779,683
5286,790,591
5287,1815,582
5288,481,753
5289,894,593
5290,1037,919
5291,803,735
5292,1116,730
5293,1595,503
5294,856,522
5295,607,549
5296,1423,545
5297,710,516
5298,724,461
5299,1466,488
5300,844,470
5301,669,450
5302,677,619
5303,1012,584
5304,999,478
5305,1782,574
5306,1048,944
5307,578,972
5308,1724,660
5309,474,764
5310,805,745
5311,1119,735
5312,1399,537
5313,1867,686
5314,897,598
5315,790,595
5316,843,471
5317,1576,499
5318,708,519
5319,859,524
5320,1451,485
5321,724,463
5322,603,553
5323,1014,590
5324,961,530
5325,675,627
5326,1002,480
5327,575,980
5328,1698,650
5329,1854,673
5330,1052,955
5331,470,770
5332,790,599
5333,897,599
5334,804,748
5335,1123,737
5336,602,557
5337,1386,532
5338,1766,570
5339,844,471
5340,706,521
5341,860,527
5342,1567,494
5343,723,464
5344,786,475
5345,1443,481
5346,916,469
5347,962,531
5348,1015,590
5349,1005,484
5350,1752,564
5351,572,986
5352,1838,662
5353,466,777
5354,1674,640
5355,790,600
5356,898,601
5357,1126,744
5358,803,752
5359,1061,968
5360,1559,493
5361,860,528
5362,844,472
5363,705,522
5364,1375,527
5365,601,560
5366,1437,479
5367,724,464
5368,686,419
5369,963,532
5370,1018,591
5371,963,532
5372,671,634
5373,1008,486
5374,1814,651
5375,1064,975
5376,566,992
5377,461,785
5378,1739,562
5379,900,604
5380,790,602
5381,1650,631
5382,1130,748
5383,599,561
5384,1365,523
5385,805,756
5386,845,473
5387,861,530
5388,1548,491
5389,705,523
5390,723,466
5391,916,471
5392,687,420
5393,786,477
5394,668,456
5395,1430,478
5396,670,639
5397,1018,593
5398,963,533
5399,1016,491
5400,1761,633
5401,1077,985
5402,560,1007
5403,901,608
5404,791,608
5405,1711,552
5406,456,798
5407,1343,515
5408,1608,614
5409,862,532
5410,596,566
5411,802,763
5412,1136,755
5413,846,474
5414,704,527
5415,1531,486
5416,918,471
5417,722,467
5418,687,422
5419,667,648
5420,964,534
5421,1021,594
5422,1020,493
5423,1083,991
5424,1697,549
5425,1736,623
5426,902,611
5427,448,806
5428,791,609
5429,550,1014
5430,1585,607
5431,862,533
5432,801,765
5433,703,528
5434,846,474
5435,1335,512
5436,1139,759
5437,594,570
5438,918,471
5439,687,422
5440,1522,484
5441,722,469
5442,666,651
5443,966,536
5444,1024,600
5445,594,569
5446,1712,615
5447,443,814
5448,1090,996
5449,802,775
5450,904,613
5451,791,612
5452,1685,546
5453,550,1020
5454,864,534
5455,1568,599
5456,593,572
5457,703,531
5458,846,475
5459,918,471
5460,1144,763
5461,723,470
5462,1326,508
5463,685,422
5464,665,457
5465,1514,481
5466,966,537
5467,663,657
5468,1027,499
5469,1689,608
5470,439,820
5471,791,613
5472,1091,1002
5473,1549,592
5474,1672,542
5475,906,617
5476,864,536
5477,803,778
5478,703,532
5479,547,1029
5480,1506,479
5481,591,574
5482,1146,770
5483,919,472
5484,846,476
5485,1315,505
5486,722,470
5487,665,458
5488,967,537
5489,664,661
5490,1027,604
5491,1034,505
5492,1647,594
5493,1100,1015
5494,429,837
5495,791,619
5496,1649,535
5497,907,622
5498,545,1047
5499,802,785
5500,1518,580
5501,865,538
5502,1153,779
5503,701,534
5504,587,580
5505,721,472
5506,847,477
5507,1891,642
5508,1492,476
5509,663,459
5510,1029,606
5511,1298,499
5512,969,538
5513,662,670
5514,1039,508
5515,1625,587
5516,425,845
5517,792,622
5518,803,791
5519,912,626
5520,1104,1021
5521,700,536
5522,1637,531
5523,1500,573
5524,583,582
5525,867,541
5526,544,1056
5527,721,473
5528,1483,473
5529,848,479
5530,1157,783
5531,1882,643
5532,1030,608
5533,787,485
5534,1290,494
5535,1880,579
5536,663,461
5537,970,541
5538,660,676
5539,969,538
5540,1609,580
5541,792,623
5542,417,854
5543,911,628
5544,867,543
5545,1625,529
5546,1485,566
5547,700,538
5548,1872,633
5549,804,793
5550,720,474
5551,1872,580
5552,1122,1028
5553,848,480
5554,583,586
5555,661,461
5556,1476,473
5557,1282,493
5558,1157,787
5559,787,485
5560,971,541
5561,584,585
5562,1164,789
5563,659,680
5564,1590,574
5565,414,863
5566,793,627
5567,1861,631
5568,912,632
5569,700,542
5570,581,588
5571,805,801
5572,867,544
5573,1471,562
5574,1106,1034
5575,1613,525
5576,1863,576
5577,1275,490
5578,720,476
5579,848,480
5580,662,462
5581,1470,471
5582,1158,792
5583,971,542
5584,655,687
5585,1032,611
5586,1057,523
5587,1558,563
5588,793,633
5589,915,636
5590,1843,617
5591,400,882
5592,1838,566
5593,700,545
5594,868,546
5595,576,594
5596,1594,521
5597,803,807
5598,1175,804
5599,1119,1050
5600,1442,551
5601,719,478
5602,1259,484
5603,922,477
5604,849,480
5605,660,464
5606,1454,466
5607,653,698
5608,972,544
5609,1034,614
5610,394,889
5611,1828,611
5612,794,635
5613,916,639
5614,804,815
5615,869,548
5616,1821,562
5617,1541,556
5618,699,547
5619,1176,807
5620,1583,518
5621,575,599
5622,1430,546
5623,719,480
5624,1120,1058
5625,922,477
5626,849,481
5627,974,545
5628,1253,481
5629,788,488
5630,652,705
5631,1036,615
5632,973,545
5633,390,899
5634,919,642
5635,794,637
5636,1525,552
5637,1811,606
5638,1802,557
5639,870,550
5640,806,819
5641,698,549
5642,1181,815
5643,1417,541
5644,1574,516
5645,573,601
5646,719,480
5647,850,485
5648,975,546
5649,651,709
5650,973,547
5651,1038,616
5652,921,476
5653,920,646
5654,1511,548
5655,794,640
5656,386,907
5657,1793,600
5658,1788,553
5659,1406,537
5660,870,552
5661,697,551
5662,571,605
5663,1183,820
5664,806,827
5665,1562,512
5666,851,486
5667,647,717
5668,1041,620
5669,974,548
5670,1083,545
5671,367,931
5672,794,646
5673,1482,538
5674,1758,591
5675,920,652
5676,1758,546
5677,806,834
5678,696,558
5679,871,555
5680,1197,834
5681,1546,507
5682,564,612
5683,1382,528
5684,852,487
5685,718,484
5686,888,444
5687,657,472
5688,924,479
5689,1227,472
5690,1045,622
5691,644,731
5692,977,549
5693,361,942
5694,794,649
5695,924,657
5696,1470,534
5697,1740,584
5698,696,559
5699,872,557
5700,806,843
5701,1743,542
5702,1199,841
5703,851,487
5704,1536,505
5705,563,615
5706,718,485
5707,889,444
5708,1372,524
5709,1047,623
5710,978,550
5711,643,736
5712,1046,628
5713,1095,552
5714,354,955
5715,924,659
5716,794,651
5717,1457,529
5718,695,560
5719,873,559
5720,805,847
5721,1726,580
5722,1728,539
5723,562,619
5724,852,488
5725,717,486
5726,1527,503
5727,1361,520
5728,1202,847
5729,889,446
5730,979,551
5731,639,746
5732,1048,629
5733,1101,560
5734,925,663
5735,347,963
5736,794,656
5737,1711,578
5738,695,563
5739,1446,526
5740,874,561
5741,1714,535
5742,1205,850
5743,853,490
5744,560,622
5745,806,857
5746,718,488
5747,1519,501
5748,1352,517
5749,654,476
5750,980,553
5751,890,447
5752,1050,631
5753,638,753
5754,979,552
5755,1114,564
5756,334,980
5757,795,662
5758,929,671
5759,876,564
5760,1682,566
5761,1688,530
5762,1222,871
5763,1423,518
5764,692,569
5765,553,630
5766,854,492
5767,806,868
5768,717,491
5769,1333,510
5770,653,478
5771,1503,496
5772,1197,461
5773,927,484
5774,981,555
5775,892,448
5776,788,499
5777,1115,573
5778,634,769
5779,1053,637
5780,982,555
5781,795,665
5782,930,675
5783,326,985
5784,1675,528
5785,876,567
5786,691,571
5787,1668,565
5788,1225,876
5789,716,492
5790,1411,514
5791,854,492
5792,1494,493
5793,810,873
5794,982,557
5795,928,484
5796,653,479
5797,552,634
5798,1324,507
5799,893,448
5800,788,500
5801,678,437
5802,1191,459
5803,835,443
5804,730,444
5805,1054,637
5806,633,779
5807,552,634
5808,983,557
5809,1127,578
5810,931,678
5811,796,668
5812,691,573
5813,312,991
5814,1234,886
5815,877,569
5816,1664,524
5817,811,885
5818,1653,561
5819,716,493
5820,551,638
5821,1401,512
5822,855,494
5823,1487,492
5824,983,558
5825,789,501
5826,1316,504
5827,893,448
5828,1904,616
5829,652,480
5830,835,444
5831,928,485
5832,628,787
5833,730,445
5834,678,438
5835,1128,589
5836,629,786
5837,795,672
5838,547,642
5839,931,680
5840,1653,521
5841,878,571
5842,1640,557
5843,690,575
5844,310,997
5845,810,887
5846,1391,508
5847,717,495
5848,1480,490
5849,1240,894
5850,856,495
5851,789,501
5852,928,486
5853,892,448
5854,731,445
5855,1306,500
5856,650,484
5857,985,559
5858,836,445
5859,627,793
5860,1058,643
5861,984,557
5862,1153,602
5863,937,691
5864,795,678
5865,689,583
5866,293,1008
5867,879,575
5868,1627,516
5869,811,902
5870,1614,550
5871,1372,501
5872,1466,487
5873,856,498
5874,790,506
5875,1250,908
5876,542,651
